INDEX,YEAR,MN,DT,HR,SLP,MSLP,DBT,WBT,DPT,RH,DD,FFF,RF,EVP
43057,2020,7,28,24,1006.4,1007.6,26.0,25.0,24.6,092,00,000,12.6,   
43057,2020,7,29,24,1003.7,1004.9,28.2,26.2,25.4,085,00,000,0.2,   
43057,2020,7,30,24,1003.8,1005.0,27.4,25.8,25.1,087,00,000,0.0,   
43057,2020,7,31,24,1003.6,1004.8,29.0,27.0,26.2,085,00,000,0.2,   
43057,2020,7,1,48,1000.8,1002.0,30.0,27.4,26.4,081,25,006,0.2,020
43057,2020,7,2,48,1000.2,1001.4,29.4,27.2,26.3,083,25,004,2.6,018
43057,2020,7,3,48,999.7,1000.9,25.4,24.2,23.7,090,27,006,4.6,010
43057,2020,7,4,48,998.1,999.3,25.8,24.8,24.4,092,00,000,58.2,010
43057,2020,7,5,48,998.3,999.5,27.4,25.8,25.1,087,25,010,1.8,010
43057,2020,7,6,48,995.8,997.0,28.6,27.4,26.9,091,23,024,1.2,008
43057,2020,7,7,48,999.3,1000.5,26.0,25.2,24.9,093,25,014,46.6,012
43057,2020,7,8,48,1001.9,1003.1,28.4,27.4,27.0,092,25,008,4.2,012
43057,2020,7,9,48,1001.6,1002.8,28.0,27.2,26.9,094,00,000,5.8,008
43057,2020,7,10,48,1002.0,1003.2,30.6,28.0,27.0,081,25,006,0.0,022
43057,2020,7,12,48,1002.3,1003.5,26.0,25.4,25.1,095,14,004,11.2,012
43057,2020,7,13,48,1001.6,1002.8,26.8,25.6,25.1,090,25,014,2.6,016
43057,2020,7,14,48,1000.5,1001.7,27.0,26.0,25.6,092,00,000,17.4,012
43057,2020,7,15,48,998.8,1000.0,25.6,24.8,24.4,093,25,004,26.2,010
43057,2020,7,16,48,995.8,997.0,26.0,25.2,24.9,093,25,012,17.6,012
43057,2020,7,17,48,996.8,998.0,27.0,26.0,25.6,092,00,000,7.8,012
43057,2020,7,18,48,1000.3,1001.5,29.4,27.0,26.0,082,23,006,0.2,016
43057,2020,7,19,48,1001.9,1003.1,31.0,28.2,27.1,080,27,006,0.0,020
43057,2020,7,20,48,1000.3,1001.5,30.6,27.4,26.1,077,00,000,0.0,018
43057,2020,7,21,48,1001.9,1003.1,30.0,27.0,25.8,078,25,006,0.0,018
43057,2020,7,22,48,1003.1,1004.3,31.0,27.4,26.0,075,00,000,0.0,020
43057,2020,7,23,48,1001.7,1002.9,30.6,27.4,26.1,077,00,000,0.0,008
43057,2020,7,24,48,1003.1,1004.3,28.0,25.6,24.6,082,00,000,0.0,008
43057,2020,7,25,48,1003.4,1004.6,29.0,26.6,25.6,082,27,006,0.0,020
43057,2020,7,26,48,1004.5,1005.7,27.4,26.2,25.7,090,00,000,5.8,008
43057,2020,7,27,48,1004.5,1005.7,25.4,24.6,24.2,093,25,005,20.4,008
43057,2020,7,28,48,1003.2,1004.4,25.4,24.6,24.2,093,00,000,71.0,006
43057,2020,7,29,48,1001.5,1002.7,28.4,26.2,25.3,083,00,000,0.0,014
43057,2020,7,30,48,1001.7,1002.9,28.2,26.8,26.2,089,29,006,0.0,020
43057,2020,7,31,48,1000.8,1002.0,29.0,26.8,25.9,083,00,000,0.0,018
43057,2020,8,1,12,1002.1,1003.3,27.0,25.6,25.0,089,00,000,2.8,008
43057,2020,8,2,12,1002.0,1003.2,26.6,25.4,24.9,090,14,004,2.2,006
43057,2020,8,3,12,1000.2,1001.4,27.0,26.2,25.9,093,00,000,7.4,006
43057,2020,8,4,12,996.0,997.2,25.4,24.4,23.9,092,25,022,238.8,008
43057,2020,8,5,12,994.0,995.2,25.0,24.0,23.5,092,29,004,24.0,010
43057,2020,8,6,12,994.2,995.4,25.4,24.4,23.9,092,29,034,102.2,006
43057,2020,8,7,12,999.6,1000.8,26.6,25.4,24.9,090,29,014,14.6,006
43057,2020,8,8,12,1003.3,1004.5,27.4,25.8,25.1,087,29,014,4.6,006
43057,2020,8,9,12,1003.2,1004.4,27.4,26.2,25.7,090,27,008,5.4,008
43057,2020,8,10,12,1002.6,1003.8,27.6,26.6,26.2,092,27,004,3.0,010
43057,2020,8,11,12,1004.1,1005.3,27.4,25.8,25.1,087,25,014,3.4,010
43057,2020,8,12,12,1005.5,1006.7,27.0,25.8,25.3,090,27,010,16.4,004
43057,2020,8,13,12,1004.0,1005.2,26.8,25.6,25.1,090,27,010,9.4,006
43057,2020,8,14,12,1002.5,1003.7,25.4,24.4,23.9,092,25,006,19.4,004
43057,2020,8,15,12,1001.3,1002.5,26.4,25.4,25.0,092,25,022,4.6,006
43057,2020,8,16,12,1002.4,1003.6,26.6,25.4,24.9,090,25,012,4.6,006
43057,2020,8,17,12,1001.7,1002.9,26.6,25.4,24.9,090,27,018,5.4,004
43057,2020,8,18,12,1003.6,1004.8,26.4,25.4,25.0,092,27,010,12.8,008
43057,2020,8,19,12,1002.9,1004.1,26.0,25.0,24.6,092,27,004,7.6,006
43057,2020,8,20,12,1002.3,1003.5,27.4,26.2,25.7,090,27,010,4.6,006
43057,2020,8,21,12,1003.5,1004.7,25.0,24.0,23.5,092,25,022,36.4,004
43057,2020,8,22,12,1004.4,1005.6,26.6,25.6,25.2,092,27,018,6.4,004
43057,2020,8,23,12,1005.0,1006.2,27.0,25.8,25.2,089,25,008,2.0,008
43057,2020,8,24,12,1005.2,1006.4,28.0,26.2,25.4,086,25,018,1.6,010
43057,2020,8,25,12,1007.6,1008.8,28.0,26.2,25.4,086,25,010,1.6,006
43057,2020,8,26,12,1008.7,1009.9,27.4,26.0,25.4,089,25,006,11.6,006
43057,2020,8,27,12,1007.1,1008.3,28.0,26.0,25.2,085,25,008,2.0,010
43057,2020,8,28,12,1005.4,1006.6,27.0,25.4,24.7,087,00,000,4.8,008
43057,2020,8,29,12,1004.7,1004.9,25.0,24.2,23.8,093,27,004,58.4,004
43057,2020,8,30,12,1004.8,1006.0,25.6,24.6,24.1,092,25,010,20.2,008
43057,2020,8,31,12,1006.5,1007.7,26.8,25.6,25.1,090,25,004,20.6,006
43057,2020,8,1,24,1003.7,1004.9,29.4,27.4,26.6,085,00,000,0.0,   
43057,2020,8,2,24,1002.6,1003.8,29.0,26.4,25.3,081,14,004,0.0,   
43057,2020,8,3,24,1000.5,1001.7,28.4,27.4,27.0,092,14,004,6.8,   
43057,2020,8,4,24,996.7,997.9,26.0,25.2,24.9,093,29,016,8.4,   
43057,2020,8,5,24,992.9,994.1,25.4,24.6,24.2,093,29,004,51.2,   
43057,2020,8,6,24,994.6,995.8,26.6,25.6,25.2,092,29,020,1.2,   
43057,2020,8,7,24,1001.2,1002.4,26.0,25.0,24.6,092,29,014,6.2,   
43057,2020,8,8,24,1003.9,1005.1,30.4,27.4,26.2,079,25,014,0.0,   
43057,2020,8,9,24,1003.4,1004.7,30.0,27.2,26.1,080,27,010,0.0,   
43057,2020,8,10,24,1002.9,1004.1,29.4,27.0,26.0,082,27,004,0.2,   
43057,2020,8,11,24,1004.9,1006.1,29.4,27.0,26.0,082,25,010,0.0,   
43057,2020,8,12,24,1005.7,1006.9,28.4,26.2,25.3,083,27,014,0.0,   
43057,2020,8,13,24,1004.1,1005.3,28.4,26.2,25.3,083,27,018,0.0,   
43057,2020,8,14,24,1002.6,1003.8,26.0,25.0,24.6,092,27,006,8.2,   
43057,2020,8,15,24,1001.6,1002.8,27.0,25.6,25.0,089,25,014,0.6,   
43057,2020,8,16,24,1003.0,1004.2,27.8,26.4,24.9,089,25,010,0.2,   
43057,2020,8,17,24,1002.3,1003.5,27.4,26.2,25.7,091,27,010,1.0,   
43057,2020,8,18,24,1004.0,1005.2,28.0,27.0,26.6,092,27,010,1.0,   
43057,2020,8,19,24,1003.6,1004.8,30.0,27.2,26.1,080,27,006,0.4,   
43057,2020,8,20,24,1002.7,1003.9,27.0,26.0,25.6,092,27,014,1.6,   
43057,2020,8,21,24,1004.6,1005.8,26.0,25.2,24.9,093,25,018,9.8,   
43057,2020,8,22,24,1004.7,1005.9,28.4,26.6,25.9,086,27,014,0.2,   
43057,2020,8,23,24,1005.0,1006.2,28.2,26.6,25.9,087,27,014,0.8,   
43057,2020,8,24,24,1005.8,1007.0,29.8,26.6,25.6,082,27,030,0.2,   
43057,2020,8,25,24,1008.3,1009.5,31.0,27.6,26.3,076,27,006,0.0,   
43057,2020,8,26,24,1008.3,1009.5,30.0,26.6,25.2,075,25,010,0.2,   
43057,2020,8,27,24,1007.3,1008.5,30.0,27.4,26.4,081,25,006,1.6,   
43057,2020,8,28,24,1005.6,1006.8,27.0,25.8,25.3,090,27,004,1.0,   
43057,2020,8,29,24,1005.1,1006.3,25.4,24.6,24.2,093,27,004,14.6,   
43057,2020,8,30,24,1005.2,1006.4,27.0,25.6,25.0,089,25,018,0.4,   
43057,2020,8,31,24,1007.3,1008.5,29.0,26.8,25.9,083,25,004,0.6,   
43057,2020,8,1,48,999.9,1001.1,29.4,27.0,26.0,082,00,000,0.4,020
43057,2020,8,2,48,999.0,1000.2,30.0,27.4,26.4,081,00,000,0.0,020
43057,2020,8,3,48,996.8,998.0,29.0,27.0,26.2,085,25,006,0.2,014
43057,2020,8,4,48,993.7,994.9,26.6,25.4,24.9,090,29,012,1.6,010
43057,2020,8,6,48,994.0,995.2,25.8,25.0,24.6,093,25,030,9.4,014
43057,2020,8,7,48,999.7,1000.9,28.0,26.2,25.4,086,25,008,1.0,012
43057,2020,8,8,48,1001.6,1002.8,28.0,26.6,26.0,089,25,016,0.2,020
43057,2020,8,9,48,1000.9,1002.1,30.0,27.6,26.7,083,27,006,0.0,020
43057,2020,8,10,48,1001.0,1002.2,29.2,27.2,26.4,085,25,006,4.2,014
43057,2020,8,11,48,1003.0,1004.2,29.0,26.0,25.6,082,25,008,0.3,010
43057,2020,8,12,48,1004.5,1005.7,26.0,25.0,24.6,092,25,024,8.4,014
43057,2020,8,13,48,1001.6,1002.8,27.0,26.0,25.6,092,25,014,2.2,010
43057,2020,8,14,48,999.6,1000.8,26.0,24.6,24.0,088,25,028,1.8,010
43057,2020,8,15,48,1000.2,1001.4,26.0,25.0,24.6,092,25,008,14.6,014
43057,2020,8,16,48,1001.0,1002.2,27.6,26.0,25.3,087,25,014,1.2,020
43057,2020,8,17,48,1000.7,1001.9,27.0,26.0,25.6,092,25,016,2.4,010
43057,2020,8,18,48,1002.1,1003.3,27.4,26.0,25.4,089,25,010,4.4,014
43057,2020,8,19,48,1001.5,1002.7,29.0,26.4,25.3,081,27,016,0.0,016
43057,2020,8,20,48,1000.1,1001.3,26.0,25.0,24.6,092,00,000,25.2,008
43057,2020,8,21,48,1002.1,1003.3,26.0,25.2,24.9,093,27,020,10.8,014
43057,2020,8,22,48,1002.8,1004.0,28.2,27.0,26.5,091,25,008,0.8,020
43057,2020,8,23,48,1003.5,1004.7,28.6,26.8,26.1,086,23,010,1.0,008
43057,2020,8,24,48,1004.4,1005.6,29.6,27.2,26.2,082,25,016,0.0,010
43057,2020,8,25,48,1006.8,1008.0,30.0,27.2,26.1,080,25,008,0.0,020
43057,2020,8,26,48,1006.0,1007.2,30.0,27.2,25.8,078,25,006,0.0,020
43057,2020,8,27,48,1004.7,1005.9,29.8,26.8,25.6,078,25,016,0.0,004
43057,2020,8,28,48,1003.9,1005.1,25.4,24.4,23.9,092,25,016,48.6,006
43057,2020,8,29,48,1003.1,1004.3,25.2,24.4,24.0,093,29,010,2.4,010
43057,2020,8,30,48,1003.8,1005.0,26.4,25.4,25.0,092,25,014,7.8,006
43057,2020,8,31,48,1005.5,1006.7,27.6,26.0,25.3,087,00,000,2.8,010
43057,2020,9,2,12,1008.6,1009.8,27.2,26.2,25.8,092,00,000,0.0,010
43057,2020,9,3,12,1007.0,1008.2,27.4,26.4,26.0,092,00,000,0.0,010
43057,2020,9,4,12,1006.4,1007.6,27.0,26.4,26.2,095,00,000,0.4,008
43057,2020,9,5,12,1005.7,1006.9,27.6,26.8,26.5,094,00,000,15.0,010
43057,2020,9,6,12,1005.0,1006.2,30.0,29.0,28.6,092,00,000,0.0,012
43057,2020,9,7,12,1006.5,1007.7,26.4,25.8,25.5,095,00,000,25.2,012
43057,2020,9,8,12,1007.0,1008.2,28.0,26.6,26.0,089,00,000,0.0,014
43057,2020,9,9,12,1005.6,1006.8,29.0,27.8,27.3,091,00,000,0.0,016
43057,2020,9,10,12,1003.8,1005.0,27.6,26.6,26.2,092,00,000,4.0,016
43057,2020,9,11,12,1002.2,1003.4,28.6,27.6,27.2,092,00,000,0.0,012
43057,2020,9,12,12,1003.4,1004.6,27.4,25.4,24.5,084,11,004,6.6,006
43057,2020,9,13,12,1006.1,1007.3,26.4,25.6,25.3,093,00,000,9.6,006
43057,2020,9,14,12,1006.1,1007.3,26.0,25.4,25.1,095,00,000,6.0,006
43057,2020,9,15,12,1006.5,1007.7,26.4,25.4,25.0,091,14,004,0.0,010
43057,2020,9,16,12,1006.7,1007.9,26.0,25.2,24.9,093,00,000,3.6,010
43057,2020,9,17,12,1006.8,1008.0,26.8,25.8,25.4,092,00,000,0.0,008
43057,2020,9,18,12,1006.2,1007.4,26.2,25.6,25.3,095,00,000,9.8,008
43057,2020,9,19,12,1003.9,1005.1,26.4,25.8,25.5,095,00,000,2.2,008
43057,2020,9,20,12,1001.3,1002.5,27.0,26.2,25.9,093,00,000,0.8,008
43057,2020,9,21,12,1000.4,1001.6,27.4,26.4,26.0,092,00,000,0.0,014
43057,2020,9,22,12,1000.9,1002.1,27.0,26.0,25.6,092,00,000,3.4,004
43057,2020,9,23,12,1002.1,1003.3,25.4,24.6,24.2,093,27,010,130.8,008
43057,2020,9,24,12,1006.6,1007.8,25.2,24.4,24.0,093,00,000,32.2,004
43057,2020,9,25,12,1007.2,1008.4,26.0,25.2,24.9,093,00,000,1.0,004
43057,2020,9,26,12,1007.0,1008.2,27.6,25.6,24.7,085,00,000,0.0,008
43057,2020,9,27,12,1008.8,1010.0,27.4,26.4,26.0,092,00,000,0.0,026
43057,2020,9,28,12,1009.4,1010.6,27.4,26.0,25.4,089,00,000,0.0,014
43057,2020,9,29,12,1009.2,1010.4,27.6,26.4,25.9,090,00,000,0.4,008
43057,2020,9,30,12,1007.9,1009.1,27.2,25.6,25.0,090,00,000,0.0,010
43057,2020,9,1,24,1008.8,1010.0,28.6,27.6,27.2,092,25,004,2.2,   
43057,2020,9,2,24,1008.4,1009.6,29.4,27.4,26.6,085,00,000,0.0,   
43057,2020,9,3,24,1007.2,1008.4,31.4,28.2,27.0,077,00,000,0.0,   
43057,2020,9,4,24,1005.6,1006.8,31.6,28.4,27.2,077,00,000,0.0,   
43057,2020,9,5,24,1005.8,1007.0,32.4,28.8,27.5,075,00,000,0.0,   
43057,2020,9,6,24,1005.0,1006.2,32.6,29.6,28.5,079,00,000,0.0,   
43057,2020,9,7,24,1006.0,1007.2,28.8,28.2,28.0,095,00,000,0.0,   
43057,2020,9,8,24,1007.5,1008.7,31.8,27.8,26.2,073,29,008,0.0,   
43057,2020,9,9,24,1005.6,1006.8,32.0,28.6,27.3,076,00,000,0.0,   
43057,2020,9,10,24,1003.5,1004.7,30.4,27.8,26.8,081,00,000,0.0,   
43057,2020,9,11,24,1002.3,1003.5,33.0,29.0,27.5,073,00,000,0.0,   
43057,2020,9,12,24,1003.8,1005.0,29.4,26.4,25.1,078,14,010,0.0,   
43057,2020,9,13,24,1006.8,1008.0,29.8,27.0,25.9,079,23,008,0.0,   
43057,2020,9,14,24,1006.2,1007.4,27.6,25.8,25.0,086,14,004,0.0,   
43057,2020,9,15,24,1006.6,1007.8,29.4,26.6,25.4,079,00,000,0.0,   
43057,2020,9,16,24,1006.8,1008.0,29.4,26.8,25.7,081,00,000,0.0,   
43057,2020,9,17,24,1007.1,1008.3,27.4,26.4,26.0,092,00,000,0.6,   
43057,2020,9,18,24,1006.8,1008.0,35.4,24.8,24.5,053,00,000,5.6,   
43057,2020,9,19,24,1004.1,1005.3,29.4,27.2,26.3,083,00,000,0.0,   
43057,2020,9,20,24,1002.0,1003.2,29.4,27.2,26.3,083,00,000,0.0,   
43057,2020,9,21,24,1001.1,1002.3,29.0,27.6,27.1,089,00,000,0.0,   
43057,2020,9,22,24,1001.1,1002.3,27.4,26.6,26.3,094,00,000,2.6,   
43057,2020,9,23,24,1003.0,1004.2,25.2,24.6,24.3,095,29,006,1.6,   
43057,2020,9,24,24,1006.8,1008.0,28.4,26.6,25.9,086,25,004,0.0,   
43057,2020,9,25,24,1007.6,1008.8,27.4,26.4,26.0,092,00,000,2.2,   
43057,2020,9,26,24,1007.8,1009.0,32.0,27.2,25.2,068,00,000,0.0,   
43057,2020,9,27,24,1008.9,1010.1,31.4,26.2,23.9,065,25,006,0.0,   
43057,2020,9,29,24,1008.9,1010.1,31.0,26.8,25.1,071,00,000,0.0,   
43057,2020,9,30,24,1007.9,1009.1,30.4,26.2,24.4,070,14,004,0.0,   
43057,2020,9,1,48,1006.5,1007.7,28.6,27.0,26.4,088,00,000,0.4,010
43057,2020,9,2,48,1004.7,1005.9,29.8,27.4,26.5,082,29,006,0.0,020
43057,2020,9,3,48,1004.4,1005.6,30.4,27.8,26.8,081,32,006,0.0,020
43057,2020,9,4,48,1003.0,1004.2,31.4,28.2,27.0,077,32,006,0.0,020
43057,2020,9,5,48,1002.3,1003.5,31.6,29.6,28.9,085,00,000,0.0,020
43057,2020,9,6,48,1001.6,1002.8,31.4,29.8,29.2,088,00,000,0.0,020
43057,2020,9,7,48,1003.1,1004.3,29.4,27.6,26.9,087,34,008,0.0,016
43057,2020,9,8,48,1003.0,1004.2,30.8,27.9,26.9,080,00,000,0.0,020
43057,2020,9,9,48,1000.9,1002.1,31.6,29.2,28.3,083,32,006,0.0,020
43057,2020,9,10,48,999.8,1001.0,31.2,28.2,27.1,079,32,006,0.0,020
43057,2020,9,11,48,1000.4,1001.6,28.6,27.8,27.5,094,32,020,2.0,008
43057,2020,9,12,48,1000.8,1002.0,27.4,26.2,25.7,090,25,032,6.8,008
43057,2020,9,13,48,1004.2,1005.4,29.4,26.4,25.1,078,25,008,0.0,020
43057,2020,9,14,48,1003.4,1004.6,27.4,25.6,24.8,086,00,000,0.2,020
43057,2020,9,15,48,1003.0,1004.2,28.6,26.2,25.2,082,25,006,0.0,016
43057,2020,9,16,48,1003.6,1004.8,28.2,26.0,25.1,083,00,000,0.0,016
43057,2020,9,17,48,1004.2,1005.4,27.2,26.4,26.1,094,00,000,2.8,006
43057,2020,9,18,48,1003.0,1004.2,27.0,25.4,24.7,087,00,000,5.6,006
43057,2020,9,19,48,1000.5,1001.7,27.6,26.8,26.5,094,00,000,2.0,008
43057,2020,9,20,48,998.3,999.5,29.6,27.2,26.2,082,29,006,0.0,020
43057,2020,9,21,48,998.3,999.5,29.6,27.6,26.8,085,25,006,0.0,016
43057,2020,9,22,48,999.0,1000.2,26.0,25.6,25.4,097,29,018,14.4,010
43057,2020,9,23,48,1001.0,1002.2,25.4,24.8,24.5,095,29,008,16.6,006
43057,2020,9,24,48,1005.0,1006.2,28.4,26.6,25.9,086,00,000,0.0,020
43057,2020,9,25,48,1005.3,1006.5,28.8,26.2,25.1,082,34,006,0.2,018
43057,2020,9,26,48,1004.9,1006.1,30.0,26.0,24.3,071,29,006,0.0,020
43057,2020,9,27,48,1006.1,1007.3,30.0,26.0,24.3,071,29,006,0.0,020
43057,2020,9,28,48,1006.2,1007.4,30.4,26.4,24.7,072,29,006,0.0,020
43057,2020,9,29,48,1001.6,1005.8,30.0,26.0,24.3,071,29,004,0.0,020
43057,2020,9,30,48,1004.5,1005.7,30.0,26.2,24.6,073,29,006,0.0,020
43057,2020,11,1,12,1012.0,1013.2,33.5,23.6,22.8,053,00,000,0.0,010
43057,2020,11,2,12,1012.1,1013.3,26.6,24.8,24.0,086,00,000,0.0,006
43057,2020,11,3,12,1012.0,1013.2,26.4,25.2,24.7,090,00,000,0.0,012
43057,2020,11,4,12,1012.1,1013.3,26.4,24.6,23.8,086,00,000,0.0,006
43057,2020,11,5,12,1012.0,1013.2,26.0,24.8,24.3,090,00,000,0.0,006
43057,2020,11,6,12,1014.1,1015.3,25.4,23.0,21.8,081,00,000,0.0,006
43057,2020,11,7,12,1014.4,1015.6,24.4,20.2,17.7,066,00,000,0.0,006
43057,2020,11,8,12,1014.0,1015.2,26.4,21.6,18.9,064,07,004,0.0,006
43057,2020,11,9,12,1014.1,1015.3,26.0,22.6,20.8,073,00,000,0.0,008
43057,2020,11,10,12,1011.7,1012.9,25.0,20.2,17.3,062,00,000,0.0,008
43057,2020,11,11,12,1012.0,1013.2,23.4,18.2,14.6,058,00,000,0.0,006
43057,2020,11,12,12,1013.4,1014.6,24.0,20.0,17.6,069,14,004,0.0,006
43057,2020,11,13,12,1012.4,1013.6,24.4,21.6,20.1,077,14,004,0.0,006
43057,2020,11,14,12,1011.1,1012.3,26.0,24.2,23.4,085,00,000,0.0,008
43057,2020,11,15,12,1010.9,1012.1,27.0,26.2,25.9,093,00,000,0.0,008
43057,2020,11,16,12,1010.8,1012.0,26.0,24.8,24.3,090,00,000,0.0,008
43057,2020,11,17,12,1010.5,1011.7,26.0,24.6,24.0,088,00,000,0.0,008
43057,2020,11,18,12,1009.5,1010.7,27.0,25.4,24.7,087,00,000,0.0,008
43057,2020,11,19,12,1010.5,1011.7,26.4,24.8,24.1,087,00,000,0.0,010
43057,2020,11,20,12,1011.2,1012.4,25.0,21.6,19.8,073,00,000,0.0,014
43057,2020,11,21,12,1012.4,1013.6,24.0,22.4,21.6,086,00,000,0.0,010
43057,2020,11,22,12,1012.6,1013.8,24.4,23.6,23.2,093,00,000,0.0,006
43057,2020,11,23,12,1013.5,1014.7,24.0,23.2,22.8,093,00,000,0.0,006
43057,2020,11,24,12,1012.9,1013.1,24.0,21.8,20.6,081,00,000,0.0,008
43057,2020,11,25,12,1010.8,1012.0,24.4,23.4,22.9,091,00,000,0.0,012
43057,2020,11,26,12,1011.3,1012.5,23.4,22.6,22.2,092,00,000,0.0,006
43057,2020,11,27,12,1012.8,1014.0,25.4,20.4,17.4,061,00,000,0.0,006
43057,2020,11,29,12,1013.1,1014.3,26.0,23.6,22.1,079,00,000,0.0,008
43057,2020,11,30,12,1013.2,1014.4,25.4,24.2,23.7,090,00,000,0.0,014
43057,2020,11,1,24,1011.9,1013.1,30.8,24.0,20.6,055,00,000,0.0,   
43057,2020,11,2,24,1012.2,1013.4,31.6,26.2,23.9,064,00,000,0.0,   
43057,2020,11,3,24,1011.8,1013.0,31.4,25.8,23.3,062,00,000,0.0,   
43057,2020,11,4,24,1012.0,1013.2,31.0,23.4,19.4,050,00,000,0.0,   
43057,2020,11,5,24,1012.2,1013.4,31.0,25.0,22.2,060,00,000,0.0,   
43057,2020,11,6,24,1014.2,1015.4,32.0,23.4,18.8,046,00,000,0.0,   
43057,2020,11,7,24,1014.1,1015.3,31.4,22.2,16.9,042,00,000,0.0,   
43057,2020,11,8,24,1013.7,1014.9,31.4,23.8,19.9,051,00,000,0.0,   
43057,2020,11,9,24,1014.0,1015.2,31.4,23.8,19.9,051,00,000,0.0,   
43057,2020,11,10,24,1011.0,1012.2,31.4,21.0,14.4,036,00,000,0.0,   
43057,2020,11,11,24,1012.1,1013.3,31.0,19.6,11.5,030,20,004,0.0,   
43057,2020,11,12,24,1013.4,1014.6,31.0,21.6,16.0,040,14,004,0.0,   
43057,2020,11,13,24,1012.4,1013.6,33.4,25.0,20.9,048,14,004,0.0,   
43057,2020,11,14,24,1010.6,1011.8,32.4,26.2,23.5,059,00,000,0.0,   
43057,2020,11,15,24,1011.0,1012.2,31.0,25.0,22.2,060,00,000,0.0,   
43057,2020,11,16,24,1010.8,1012.0,33.4,26.0,22.7,053,14,004,0.0,   
43057,2020,11,17,24,1009.6,1010.8,33.0,26.2,23.2,056,00,000,0.0,   
43057,2020,11,18,24,1010.1,1011.3,31.6,25.8,23.2,061,00,000,0.0,   
43057,2020,11,19,24,1010.1,1011.3,32.0,27.0,24.9,066,00,000,0.0,   
43057,2020,11,20,24,1011.0,1012.2,31.2,25.6,23.1,062,00,000,0.0,   
43057,2020,11,21,24,1011.6,1012.8,31.4,25.0,22.0,057,00,000,0.0,   
43057,2020,11,22,24,1012.2,1013.4,31.6,24.6,21.2,054,00,000,0.0,   
43057,2020,11,23,24,1012.9,1014.1,31.0,25.4,22.9,062,00,000,0.0,   
43057,2020,11,24,24,1011.8,1013.0,30.0,23.6,20.3,057,00,000,0.0,   
43057,2020,11,25,24,1010.9,1012.1,30.6,25.6,23.4,066,00,000,0.0,   
43057,2020,11,26,24,1011.3,1012.5,30.6,23.4,19.7,052,00,000,0.0,   
43057,2020,11,27,24,1012.8,1014.0,29.0,21.4,16.9,048,00,000,0.0,   
43057,2020,11,28,24,1012.8,1014.0,30.0,20.8,15.0,040,00,000,0.0,   
43057,2020,11,29,24,1013.5,1014.7,32.0,24.6,21.0,052,00,000,0.0,   
43057,2020,11,30,24,1013.6,1014.8,31.4,24.8,21.7,056,00,000,0.0,   
43057,2020,11,1,48,1009.0,1010.2,30.0,23.2,19.6,054,00,000,0.0,010
43057,2020,11,2,48,1009.3,1010.5,31.4,28.0,26.7,076,00,000,0.0,016
43057,2020,11,3,48,1009.1,1010.3,31.0,25.8,23.5,065,32,004,0.0,016
43057,2020,11,4,48,1008.5,1009.7,31.0,26.2,24.1,067,00,000,0.0,014
43057,2020,11,5,48,1010.2,1011.4,30.4,27.2,25.9,077,00,000,0.0,014
43057,2020,11,6,48,1011.2,1012.4,31.2,25.4,22.8,061,00,000,0.0,020
43057,2020,11,7,48,1011.1,1012.3,30.4,27.0,25.6,076,00,000,0.0,014
43057,2020,11,8,48,1011.4,1012.6,31.6,26.2,23.9,064,00,000,0.0,014
43057,2020,11,9,48,1010.0,1011.2,31.0,22.0,16.8,042,00,000,0.0,020
43057,2020,11,10,48,1007.8,1009.0,29.6,23.8,20.9,060,32,004,0.0,016
43057,2020,11,11,48,1008.8,1010.0,29.4,24.2,21.7,063,29,006,0.0,020
43057,2020,11,12,48,1009.4,1010.6,28.8,24.4,22.3,068,34,006,0.0,014
43057,2020,11,13,48,1008.6,1009.8,30.4,25.8,23.8,068,34,004,0.0,018
43057,2020,11,14,48,1006.6,1007.8,30.6,27.4,26.1,077,29,006,0.0,018
43057,2020,11,15,48,1007.6,1008.8,30.0,28.2,27.5,087,34,004,0.0,020
43057,2020,11,16,48,1008.0,1009.2,30.6,28.0,27.0,081,29,006,0.0,016
43057,2020,11,17,48,1006.2,1007.4,30.2,27.2,26.0,078,00,000,0.0,016
43057,2020,11,18,48,1007.4,1008.6,30.2,27.2,26.0,078,32,004,0.0,016
43057,2020,11,19,48,1006.7,1007.9,29.2,24.8,22.8,068,34,006,0.0,016
43057,2020,11,20,48,1008.6,1009.8,29.4,25.0,23.0,068,34,012,0.0,016
43057,2020,11,21,48,1008.5,1009.7,28.6,26.0,24.9,080,32,006,0.0,012
43057,2020,11,22,48,1010.3,1011.5,29.2,26.4,25.2,079,00,000,0.0,014
43057,2020,11,23,48,1010.0,1011.2,29.6,21.4,16.5,045,34,006,0.0,016
43057,2020,11,24,48,1008.2,1009.4,28.8,24.8,23.0,071,00,000,0.0,016
43057,2020,11,25,48,1008.0,1009.2,29.0,25.8,24.4,076,32,004,0.0,016
43057,2020,11,26,48,1008.4,1009.6,28.6,25.4,24.0,076,34,012,0.0,018
43057,2020,11,27,48,1010.3,1011.5,29.4,25.0,23.0,068,34,006,0.0,016
43057,2020,11,28,48,1009.6,1010.8,28.0,24.2,22.4,072,00,000,0.0,016
43057,2020,11,29,48,1010.0,1011.2,29.8,25.6,23.7,070,00,000,0.0,018
43057,2020,12,1,12,1013.1,1014.3,26.4,24.6,23.8,086,00,000,0.0,010
43057,2020,12,2,12,1012.7,1013.9,26.0,24.8,24.3,090,00,000,0.0,012
