INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,
43057,2019,05,12,07,1008.8,1010.0,28.8,27.2,26.6,088,34.8,11,004,02,95,4,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,014,  , , ,275,
43057,2019,05,12,09,1009.6,1010.8,28.4,26.4,25.6,085,32.8,00,000,02,95,4,1,3,2,0,0,9,9,0,3,5, , ,  ,0.0,020,  , , ,274,
43057,2019,05,12,10,1009.1,1010.3,29.0,26.6,25.6,082,32.8,00,000,02,95,2,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,014,  , , ,275,
43057,2019,05,12,11,1010.8,1012.0,28.4,26.8,26.2,088,34.0,00,000,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,270,
43057,2019,05,12,12,1009.3,1010.5,28.4,27.0,26.4,089,34.4,11,004,02,95,4,2,0,0,0,0,9,0,0,2,5, , ,  ,0.0,014,  , , ,270,
43057,2019,05,12,13,1008.8,1010.0,29.0,27.6,27.1,089,35.9,00,000,02,95,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,014,  , , ,280,
43057,2019,05,12,14,1008.8,1010.0,28.2,27.2,26.8,092,35.2,00,000,02,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,270,
43057,2019,05,12,15,1009.7,1010.9,29.0,27.2,26.5,086,34.6,00,000,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,270,
43057,2019,05,12,16,1010.7,1011.9,29.2,27.2,26.4,085,34.4,00,000,02,95,4,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,272,
43057,2019,05,12,17,1010.8,1012.0,29.4,28.2,27.8,091,37.9,00,000,01,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,274,
43057,2019,05,12,18,1009.3,1010.5,30.0,28.8,28.4,091,38.6,34,004,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,282,
43057,2019,05,12,19,1007.9,1009.1,29.2,28.8,28.7,097,39.4,00,000,02,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,014,  , , ,278,
43057,2019,05,12,20,1008.9,1010.1,30.0,29.0,28.6,092,39.1,34,004,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,282,
43057,2019,05,12,21,1007.8,1009.0,30.0,29.8,29.7,098,41.7,00,000,03,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,014,  , , ,286,
43057,2019,05,12,22,1008.6,1009.8,30.0,28.8,28.4,091,38.7,00,000,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,286,
43057,2019,05,12,23,1007.1,1008.3,30.0,28.8,28.4,091,38.7,00,000,02,95,2,2,7,2,1,1,9,9,9,5,5, , ,  ,0.0,014,  , , ,284,
43057,2019,05,12,24,1008.7,1009.9,31.0,30.0,29.7,093,41.7,11,004,02,95,4,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,286,
43057,2019,05,12,25,1008.8,1010.0,29.6,28.8,28.5,094,38.9,00,000,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,290,
43057,2019,05,12,26,1007.1,1008.3,29.2,26.8,25.8,082,33.2,00,000,02,95,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,014,  , , ,280,
43057,2019,05,12,27,1007.0,1008.2,29.8,28.0,27.3,087,36.4,00,000,02,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,290,
43057,2019,05,12,28,1006.9,1008.1,29.4,27.8,27.2,088,36.1,32,004,03,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,285,
43057,2019,05,12,29,1005.8,1007.0,29.4,27.6,26.9,087,35.4,00,000,04,95,4,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,284,
43057,2019,05,12,30,1006.2,1007.4,29.4,28.0,27.5,089,36.7,27,004,02,95,2,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,014,  , , ,285,
43057,2019,05,12,31,1005.6,1006.8,29.2,28.0,27.5,091,36.7,00,000,02,95,2,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,014,  , , ,285,
43057,2019,05,24,01,1006.7,1007.9,31.4,26.4,24.3,066,30.4,00,000,  ,95,4,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,02,1007.0,1008.2,32.0,25.8,23.0,059,28.1,29,004,  ,95,4,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,03,1008.5,1009.7,32.8,27.8,25.8,067,33.2,27,006,  ,95,2,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,04,1011.0,1012.2,32.4,26.4,23.8,061,29.5,00,000,  ,95,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,05,1012.2,1013.4,32.8,27.2,24.9,063,31.5,25,006,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,06,1009.9,1011.1,32.0,27.8,26.1,071,33.8,00,000,  ,95,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,07,1009.6,1010.8,32.4,28.2,26.6,071,34.8,27,004,  ,95,4,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,08,1010.6,1011.8,32.8,27.8,25.8,067,33.2,25,006,  ,95,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,09,1009.6,1010.8,33.0,27.8,25.7,066,33.0,00,000,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,10,1009.2,1010.4,33.0,28.2,26.3,068,34.2,00,000,  ,95,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,11,1010.2,1011.4,31.0,27.2,25.7,073,33.0,00,000,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,12,1009.1,1010.3,32.0,27.8,26.1,071,33.8,00,000,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,13,1008.6,1009.8,33.0,28.6,26.9,070,36.0,00,000,  ,95,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,14,1008.9,1010.1,32.4,28.0,26.3,070,34.2,32,004,  ,95,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,15,1009.8,1011.0,32.4,28.0,26.3,070,34.2,00,000,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,17,1010.6,1011.8,32.4,28.8,27.5,075,36.7,32,004,  ,95,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,18,1009.1,1010.3,32.4,29.6,28.6,081,39.1,29,004,  ,95,5,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,19,1008.1,1009.3,33.4,29.6,28.2,074,38.2,34,010,  ,95,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,20,1008.8,1010.0,33.2,30.0,28.9,078,39.8,32,004,  ,95,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,21,1008.4,1009.6,32.6,30.0,29.1,082,40.3,29,008,  ,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,22,1008.3,1009.5,32.6,29.0,27.7,075,37.1,29,008,  ,95,1,1,0,0,6,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,23,1007.4,1008.6,33.4,29.8,28.5,076,38.9,29,008,  ,95,5,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,24,1008.5,1009.7,33.2,29.2,27.7,073,36.9,29,008,  ,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,25,1008.1,1009.3,33.2,29.6,28.3,076,38.5,29,008,  ,95,5,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,26,1007.4,1008.6,32.4,27.6,25.7,068,33.0,29,004,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,27,1006.9,1008.1,33.0,28.8,27.2,072,36.1,29,006,  ,95,5,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,28,1006.5,1007.7,33.2,29.2,27.7,073,37.1,29,008,  ,95,4,2,0,0,0,0,9,0,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,29,1005.4,1006.6,33.2,29.4,28.0,074,37.8,29,008,  ,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,30,1006.4,1007.6,33.0,28.8,27.2,072,36.1,29,004,  ,95,2,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,24,31,1005.5,1006.7,31.4,28.4,27.3,079,36.3,25,006,  ,95,2,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,05,48,01,1003.6,1004.8,30.4,26.2,24.4,070,30.5,25,010,06,95,2,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,324,
43057,2019,05,48,02,1003.9,1005.1,31.0,25.8,23.5,065,28.9,29,008,05,95,4,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,020,  , , ,325,
43057,2019,05,48,03,1006.0,1007.2,30.4,25.8,23.8,068,29.9,27,004,05,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,020,  , , ,326,
43057,2019,05,48,04,1008.3,1009.5,31.4,27.2,25.5,071,32.6,25,008,06,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,324,
43057,2019,05,48,05,1008.6,1009.6,31.8,27.6,25.9,071,33.4,29,010,05,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,334,
43057,2019,05,48,06,1005.6,1006.8,30.6,27.8,26.7,080,35.0,32,010,05,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,316,
43057,2019,05,48,07,1007.1,1008.3,31.6,28.4,27.2,077,36.1,27,008,07,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,020,  , , ,330,
43057,2019,05,48,08,1007.7,1008.9,31.4,28.0,26.7,076,35.0,32,004,05,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,324,
43057,2019,05,48,09,1007.1,1008.3,31.4,26.8,24.9,068,31.5,27,006,05,96,1,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,324,
43057,2019,05,48,10,1006.4,1007.6,31.0,27.8,26.6,077,34.8,25,008,05,96,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,330,
43057,2019,05,48,11,1006.7,1007.9,31.0,27.8,26.6,077,34.8,29,012,05,96,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,314,
43057,2019,05,48,12,1005.6,1006.8,31.4,28.8,27.8,081,37.4,29,010,06,96,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,020,  , , ,324,
43057,2019,05,48,13,1005.3,1006.5,31.4,28.8,27.8,081,37.4,29,008,06,95,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,328,
43057,2019,05,48,14,1005.6,1006.8,31.4,28.8,27.8,081,37.4,29,008,05,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,326,
43057,2019,05,48,15,1006.5,1007.7,31.4,28.6,27.6,080,36.9,29,010,05,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,320,
43057,2019,05,48,16,1007.3,1008.5,31.0,28.2,27.1,080,35.9,29,006,06,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,320,
43057,2019,05,48,17,1007.1,1008.3,31.4,29.4,28.7,085,39.4,29,012,05,95,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,326,
43057,2019,05,48,18,1006.0,1007.2,31.0,29.8,29.4,091,41.0,29,012,06,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,326,
43057,2019,05,48,19,1006.1,1007.3,31.2,29.8,29.3,090,40.7,29,012,06,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,332,
43057,2019,05,48,20,1005.6,1006.8,31.2,30.0,29.6,091,41.5,29,012,06,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,334,
43057,2019,05,48,21,1006.2,1007.4,31.4,30.0,29.5,090,41.2,29,012,06,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,020,  , , ,332,
43057,2019,05,48,22,1004.5,1005.7,31.4,29.4,28.7,085,39.4,29,008,05,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,326,
43057,2019,05,48,23,1005.3,1006.5,32.6,30.0,29.1,082,40.3,29,008,06,95,4,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,020,  , , ,334,
43057,2019,05,48,24,1005.9,1007.1,32.4,30.0,27.3,083,40.6,29,010,06,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,335,
43057,2019,05,48,25,1004.6,1005.8,32.0,29.2,28.2,080,38.2,29,008,05,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,330,
43057,2019,05,48,26,1004.4,1005.6,32.6,29.0,27.7,075,37.1,27,008,06,95,2,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,020,  , , ,335,
43057,2019,05,48,27,1003.9,1005.1,32.0,29.4,28.5,082,38.9,29,010,05,95,2,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,020,  , , ,335,
43057,2019,05,48,28,1003.9,1005.1,31.6,29.2,28.3,083,38.5,29,012,05,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,334,
43057,2019,05,48,29,1002.6,1003.8,32.0,30.0,29.3,086,40.7,29,010,02,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,334,
43057,2019,05,48,30,1002.5,1003.7,31.6,28.8,27.8,080,37.4,32,008,04,95,2,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,020,  , , ,335,
43057,2019,05,48,31,1002.8,1004.0,31.2,28.4,27.3,080,36.3,27,008,07,95,5,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,334,
43057,2019,06,12,01,1007.4,1008.6,30.2,28.2,27.4,085,36.5,25,004,04,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,285,
43057,2019,06,12,02,1006.4,1007.6,30.2,28.6,28.0,088,37.8,00,000,02,95,5,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,014,  , , ,294,
43057,2019,06,12,03,1006.9,1008.1,30.4,28.8,28.2,088,38.2,00,000,04,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,294,
43057,2019,06,12,04,1006.4,1007.6,30.0,28.8,28.4,091,38.7,32,004,04,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,290,
43057,2019,06,12,05,1006.1,1007.3,30.2,28.8,28.3,089,38.5,00,000,02,95,2,2,7,2,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,290,
43057,2019,06,12,06,1005.9,1007.1,30.4,29.2,28.8,091,39.6,00,000,02,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,014,  , , ,292,
43057,2019,06,12,07,1006.9,1007.5,30.4,29.2,28.8,091,39.6,00,000,01,95,2,2,7,2,1,1,9,9,9,5,5, , ,  ,0.0,014,  , , ,295,
43057,2019,06,12,08,1007.2,1008.4,30.0,29.0,28.6,092,39.1,00,000,03,95,5,2,7,5,0,0,9,9,0,7,5, , ,  ,0.0,014,  , , ,294,
43057,2019,06,12,09,1005.0,1006.2,31.0,29.8,29.4,091,41.0,00,000,03,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,014,  , , ,294,
43057,2019,06,12,10,1002.7,1003.9,30.0,28.0,27.2,085,36.1,00,000,02,95,2,2,7,2,0,0,9,9,0,4,5, , ,  ,1.0,014,  , , ,290,
43057,2019,06,12,11,1001.3,1002.5,27.4,26.8,26.6,095,34.8,00,000,04,95,2,2,3,2,1,1,9,9,9,5,5, , ,  ,25.2,012,  , , ,270,
43057,2019,06,12,12,999.2,1000.4,29.0,26.4,25.3,081,32.2,14,040,05,95,2,2,7,4,0,0,9,9,0,6,5, , ,  ,0.6,016,  , , ,280,
43057,2019,06,12,13,1000.9,1002.1,29.4,28.4,28.0,092,37.9,14,020,10,95,3,2,7,5,0,0,9,9,0,7,5, , ,  ,6.2,010,  , , ,274,
43057,2019,06,12,14,1002.7,1003.9,28.4,28.2,28.1,098,38.0,14,022,08,95,3,2,7,5,0,0,9,9,0,7,5, , ,  ,2.8,014,  , , ,280,
43057,2019,06,12,15,1003.4,1004.6,27.4,27.2,27.1,098,35.9,14,020,08,95,5,2,7,6, , ,9,9, ,8,5, , ,  ,33.6,020,  , , ,270,
43057,2019,06,12,16,1005.5,1006.7,29.4,28.0,27.5,089,36.7,00,000,04,95,2,1,3,2,0,0,9,9,0,3,5, , ,  ,0.0,014,  , , ,285,
43057,2019,06,12,18,1004.2,1005.4,29.0,27.4,26.8,088,35.2,00,000,05,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,7.0,008,  , , ,280,
43057,2019,06,12,19,1003.1,1004.3,26.2,26.0,25.9,098,33.4,00,000,03,95,3,2,7,6, , ,9,9, ,8,5, , ,  ,12.0,010,  , , ,270,
43057,2019,06,12,20,1004.4,1005.6,28.4,26.4,25.6,085,32.8,00,000,03,95,2,1,3,1,0,0,9,9,0,2,5, , ,  ,0.2,010,  , , ,284,
43057,2019,06,12,21,1004.7,1005.9,28.6,27.2,26.6,089,34.8,00,000,02,95,3,2,7,3,0,0,9,9,0,5,5, , ,  ,0.0,014,  , , ,284,
43057,2019,06,12,22,1004.0,0.0,29.0,27.4,26.8,088,35.2,00,000,02,95,2,2,7,2,0,0,9,9,0,4,5, , ,  ,0.0,014,  , , ,284,
43057,2019,06,12,23,1002.6,1003.8,28.6,26.8,26.1,086,33.8,00,000,02,95,2,2,7,3,0,0,9,9,0,5,5, , ,  ,0.0,014,  , , ,288,
43057,2019,06,12,24,1005.0,1005.2,29.0,27.0,26.2,085,34.0,00,000,03,95,3,2,7,5,0,0,9,9,0,7,5, , ,  ,0.2,014,  , , ,290,
43057,2019,06,12,25,1004.7,1005.9,27.8,26.6,26.1,090,33.8,14,004,02,95,2,2,7,4,1,1,9,9,9,7,5, , ,  ,0.0,010,  , , ,274,
43057,2019,06,12,26,1004.6,1005.8,29.2,27.6,27.0,088,35.7,00,000,02,95,3,2,3,1,0,0,9,9,0,3,5, , ,  ,0.4,016,  , , ,284,
43057,2019,06,12,27,1002.9,1004.1,26.6,26.0,25.7,095,33.0,11,006,03,95,3,2,7,2,1,1,9,9,9,5,5, , ,  ,47.8,008,  , , ,274,
43057,2019,06,12,28,1002.9,1004.1,28.2,27.2,26.8,092,35.2,25,004,08,95,3,2,7,5,0,0,9,9,0,7,5, , ,  ,2.6,006,  , , ,276,
43057,2019,06,12,29,1003.9,1005.1,24.0,23.6,23.4,096,28.8,32,014,09,95,7,3,2,5, , ,9,9, ,8,5, , ,  ,55.1,004,  , , ,254,
43057,2019,06,12,30,1002.7,1003.9,27.0,26.4,26.2,095,34.0,25,012,06,95,7,3,2,5, , ,9,9, ,8,5, , ,  ,31.7,014,  , , ,266,
43057,2019,06,24,01,1007.5,1008.7,32.8,29.0,27.6,074,36.9,32,004,  ,95,2,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,02,1006.6,1007.8,34.4,29.8,28.2,070,38.2,25,004,  ,95,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,03,1007.4,1008.6,33.4,29.8,28.5,076,38.9,29,004,  ,95,4,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,04,1006.9,1008.1,33.6,29.8,28.5,075,38.9,32,006,  ,95,2,2,7,2,1,1,9,9,9,5,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,05,1006.0,1007.2,33.4,29.8,28.5,076,38.9,32,006,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,06,1007.4,1008.6,34.0,30.0,28.6,073,39.1,00,000,  ,95,2,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,07,1005.9,1007.1,32.8,29.8,28.7,079,39.4,27,006,  ,95,2,2,3,2,1,2,9,9,9,6,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,08,1006.4,1007.6,34.0,30.0,28.6,073,39.1,00,000,  ,95,2,1,3,2,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,09,1004.4,1005.6,33.4,30.0,28.8,077,39.6,29,004,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,10,1002.5,1003.7,33.4,30.0,28.8,077,39.6,00,000,  ,95,2,2,7,4,0,0,9,9,0,6,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,11,1000.2,1001.4,32.4,28.8,27.5,075,36.7,00,000,  ,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,12,999.1,1000.3,31.0,27.0,25.4,072,32.4,14,042,  ,95,3,2,7,5,0,0,9,9,0,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,13,1001.3,1002.5,31.4,29.2,28.4,084,38.7,25,014,  ,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,14,1002.1,1003.3,31.4,29.8,29.2,088,40.7,14,018,  ,95,3,2,7,2,0,0,9,9,0,4,5, , ,  ,0.4,   ,  , , ,   ,
43057,2019,06,24,15,1004.4,1005.6,30.0,28.6,28.1,089,38.0,14,018,  ,95,3,2,7,3,0,0,9,9,0,5,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,16,1006.0,1007.2,31.6,28.6,27.5,079,36.7,14,006,  ,95,2,1,3,2,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,17,1006.7,1007.9,32.0,29.2,28.2,080,38.2,23,010,  ,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,18,1004.5,1005.7,31.0,28.4,27.4,081,36.5,25,004,  ,95,2,1,3,1,1,1,9,9,9,3,5, , ,  ,0.2,   ,  , , ,   ,
43057,2019,06,24,19,1003.3,1004.5,29.0,28.8,28.7,098,39.4,00,000,  ,95,6,2,7,4,0,0,9,9,0,6,5, , ,  ,0.2,   ,  , , ,   ,
43057,2019,06,24,20,1005.3,1006.5,31.4,28.0,26.7,076,35.0,29,004,  ,95,3,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,21,1005.2,1006.4,32.0,27.8,26.1,071,33.8,00,000,  ,95,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,22,1003.9,1005.1,32.4,28.0,26.3,070,34.2,00,000,  ,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,23,1003.0,1004.2,30.4,27.4,26.2,079,34.0,00,000,  ,95,3,2,7,3,0,0,9,9,0,5,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,24,1004.5,1005.7,29.0,27.0,26.2,085,34.0,00,000,  ,95,5,2,2,6, , ,9,9, ,8,5, , ,  ,0.6,   ,  , , ,   ,
43057,2019,06,24,25,1004.9,1006.1,31.0,27.8,26.6,077,34.8,23,004,  ,95,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,26,1004.6,1005.8,32.8,29.0,27.6,074,36.9,00,000,  ,95,3,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,27,1003.3,1004.5,29.0,28.4,28.2,095,38.2,00,000,  ,95,3,2,7,4,0,0,9,9,0,6,5, , ,  ,0.0,   ,  , , ,   ,
43057,2019,06,24,28,1003.3,1004.5,28.0,27.6,27.4,097,36.5,25,012,  ,95,7,3,2,5, , ,9,9, ,8,4, , ,  ,4.0,   ,  , , ,   ,
43057,2019,06,24,29,1003.3,1004.5,27.4,26.6,26.3,094,34.2,29,010,  ,95,7,3,2,5, , ,9,9, ,8,4, , ,  ,34.4,   ,  , , ,   ,
43057,2019,06,24,30,1003.3,1004.5,27.2,26.8,26.6,097,35.8,25,012,  ,95,7,3,2,5, , ,9,9, ,8,5, , ,  ,7.2,   ,  , , ,   ,
43057,2019,06,48,01,1003.9,1005.1,31.8,28.6,27.4,077,36.5,32,004,06,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,334,
43057,2019,06,48,02,1004.2,1005.4,32.0,29.2,28.2,080,38.2,25,008,06,95,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,020,  , , ,330,
43057,2019,06,48,03,1004.2,1005.4,32.0,28.8,27.6,078,36.9,25,008,07,95,2,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,020,  , , ,328,
43057,2019,06,48,04,1004.0,1005.2,32.0,28.8,27.6,078,36.9,29,008,05,95,4,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,020,  , , ,328,
43057,2019,06,48,05,1002.4,1003.6,31.4,29.4,28.0,085,39.4,29,006,06,95,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,020,  , , ,334,
43057,2019,06,48,06,1004.0,1005.2,32.6,29.8,28.8,081,39.6,29,008,06,95,2,2,7,2,1,1,9,9,9,5,5, , ,  ,0.0,020,  , , ,044,
43057,2019,06,48,07,1003.2,1004.4,32.4,29.6,28.6,081,39.1,29,006,05,95,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,330,
43057,2019,06,48,08,1001.2,1002.4,32.4,30.0,29.2,083,40.5,32,008,05,95,2,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,020,  , , ,336,
